T,B-ORG,46070
##EE,I-ORG,46071
T,B-MISC,46072
##CD,I-MISC,46073
DC,B-ORG,46074
##D,I-ORG,46075
C,B-ORG,46076
D,B-MISC,46077
DC,B-ORG,46078
##D,I-ORG,46079
L,B-MISC,46080
##ya,I-MISC,46081
##nov,B-MISC,46082
Uganda,B-LOC,46083
Australian,B-MISC,46084
HIV,B-MISC,46085
China,B-LOC,46086
HIV,B-MISC,46087
P,B-ORG,46088
China,B-LOC,46089
Di,B-ORG,46090
##C,I-ORG,46091
P,B-ORG,46092
BC,B-ORG,46093
##C,I-ORG,46094
H,B-ORG,46095
##TC,I-ORG,46096
H,B-ORG,46097
##TC,I-ORG,46098
Di,B-ORG,46099
##Cs,I-ORG,46100
G,B-LOC,46101
##uang,B-LOC,46102
##xi,I-LOC,46103
P,B-ORG,46104
H,B-ORG,46105
##TC,I-ORG,46106
Di,B-MISC,46107
H,B-ORG,46108
##TC,I-ORG,46109
Di,B-ORG,46110
##Cs,I-ORG,46111
P,B-ORG,46112
BC,B-ORG,46113
##C,I-ORG,46114
MC,B-ORG,46115
##ID,I-ORG,46116
D,B-ORG,46117
##K,I-ORG,46118
W,B-ORG,46119
##TP,I-ORG,46120
D,B-ORG,46121
W,B-ORG,46122
##TP,I-ORG,46123
D,B-ORG,46124
W,B-ORG,46125
##TP,I-ORG,46126
D,B-ORG,46127
##CR,B-ORG,46128
##C,I-ORG,46129
AS,B-ORG,46130
##CO,I-ORG,46131
AR,B-MISC,46132
##S,I-MISC,46133
D,B-MISC,46134
D,B-MISC,46135
Ba,B-MISC,46136
##ct,I-MISC,46137
##i,I-MISC,46138
##F,I-MISC,46139
##low,I-MISC,46140
European,B-MISC,46141
I,B-ORG,46142
##CU,I-ORG,46143
E,B-MISC,46144
F,B-PER,46145
##ont,B-PER,46146
F,B-PER,46147
##ont,B-PER,46148
I,B-MISC,46149
##BS,I-MISC,46150
I,B-MISC,46151
##BS,I-MISC,46152
Si,B-MISC,46153
Si,B-MISC,46154
Southeast,B-LOC,46155
Texas,I-LOC,46156
C,B-MISC,46157
##ro,B-MISC,46158
##F,I-MISC,46159
SS,B-MISC,46160
##ce,I-MISC,46161
I,B-ORG,46162
##C,I-ORG,46163
I,B-ORG,46164
##C,I-ORG,46165
CD,B-MISC,46166
anti,B-MISC,46167
E,B-MISC,46168
##MA,I-MISC,46169
T,B-MISC,46170
IV,B-ORG,46171
IV,B-MISC,46172
IV,B-ORG,46173
US,B-LOC,46174
US,B-LOC,46175
IL,B-MISC,46176
P,B-ORG,46177
HD,B-MISC,46178
##AC,I-MISC,46179
MI,B-MISC,46180
SV,B-MISC,46181
MC,B-MISC,46182
MC,B-MISC,46183
MC,B-MISC,46184
United,B-LOC,46185
Kingdom,I-LOC,46186
PC,B-MISC,46187
United,B-LOC,46188
Kingdom,I-LOC,46189
T,B-ORG,46190
T,B-MISC,46191
MR,B-MISC,46192
R,B-MISC,46193
AS,B-MISC,46194
##IA,I-MISC,46195
AI,B-MISC,46196
##S,I-MISC,46197
AI,B-MISC,46198
##S,I-MISC,46199
SC,B-MISC,46200
Me,B-MISC,46201
##dic,B-MISC,46202
##are,I-MISC,46203
N,B-ORG,46204
##S,I-ORG,46205
##Q,I-ORG,46206
##IP,I-ORG,46207
T,B-MISC,46208
T,B-MISC,46209
Google,B-PER,46210
Internet,B-MISC,46211
Internet,B-MISC,46212
L,B-MISC,46213
L,B-MISC,46214
MR,B-ORG,46215
B,I-MISC,46216
MR,B-ORG,46217
H,B-MISC,46218
Quebec,B-LOC,46219
E,B-MISC,46220
E,B-MISC,46221
F,B-MISC,46222
EC,B-MISC,46223
PC,B-MISC,46224
PC,B-MISC,46225
T,B-ORG,46226
##HA,I-ORG,46227
MR,B-MISC,46228
BR,B-MISC,46229
##AF,I-MISC,46230
D,B-MISC,46231
D,B-ORG,46232
CD,B-MISC,46233
CT,B-MISC,46234
M,B-MISC,46235
M,B-MISC,46236
IS,B-ORG,46237
CT,B-MISC,46238
Ce,B-MISC,46239
##r,I-MISC,46240
##al,I-MISC,46241
Spin,I-MISC,46242
##e,I-MISC,46243
CT,B-MISC,46244
Can,B-MISC,46245
AB,B-MISC,46246
##O,I-MISC,46247
AB,B-MISC,46248
##O,I-MISC,46249
a,B-MISC,46250
##G,B-MISC,46251
c,B-MISC,46252
##G,B-MISC,46253
Indonesian,B-MISC,46254
McIntyre,B-PER,46255
Ka,B-PER,46256
##cer,I-PER,46257
##os,I-PER,46258
##ky,I-PER,46259
Day,B-PER,46260
Rowe,B-PER,46261
R,B-ORG,46262
R,B-ORG,46263
S,B-MISC,46264
GA,B-MISC,46265
MC,B-MISC,46266
CA,B-MISC,46267
post,B-MISC,46268
CA,B-MISC,46269
SC,B-MISC,46270
PT,B-MISC,46271
##A,I-MISC,46272
Care,B-MISC,46273
Transit,I-MISC,46274
##ion,I-MISC,46275
Me,I-MISC,46276
CT,B-MISC,46277
##M,I-MISC,46278
GB,B-ORG,46279
GB,B-MISC,46280
MV,B-MISC,46281
MV,B-MISC,46282
Memory,I-MISC,46283
Motor,I-MISC,46284
Speed,I-MISC,46285
I,B-ORG,46286
##CM,I-ORG,46287
##J,I-ORG,46288
##E,I-ORG,46289
I,B-ORG,46290
##CM,I-ORG,46291
##J,I-ORG,46292
##E,I-ORG,46293
C,B-MISC,46294
##E,I-MISC,46295
I,B-MISC,46296
F,B-MISC,46297
##E,I-MISC,46298
I,B-MISC,46299
Ke,B-MISC,46300
O,B-MISC,46301
O,B-MISC,46302
O,B-MISC,46303
O,B-MISC,46304
O,B-MISC,46305
To,B-MISC,46306
P,B-MISC,46307
T,B-MISC,46308
Pro,B-MISC,46309
##iba,I-MISC,46310
##cter,I-MISC,46311
Ana,B-MISC,46312
##sto,I-MISC,46313
##mot,I-MISC,46314
##ic,I-MISC,46315
##ka,I-MISC,46316
La,B-MISC,46317
##par,I-MISC,46318
##os,I-MISC,46319
##copic,I-MISC,46320
Cancer,I-MISC,46321
Nigeria,B-LOC,46322
NHS,B-ORG,46323
Swiss,B-MISC,46324
Swiss,B-MISC,46325
EC,B-MISC,46326
EC,B-MISC,46327
A,B-MISC,46328
CA,B-MISC,46329
C,B-MISC,46330
At,B-ORG,46331
M,B-MISC,46332
M,B-MISC,46333
##K,I-MISC,46334
Dex,B-MISC,46335
Dex,B-ORG,46336
C,B-MISC,46337
##NS,I-LOC,46338
R,B-ORG,46339
R,B-ORG,46340
N,B-MISC,46341
##PO,I-MISC,46342
N,B-MISC,46343
N,B-MISC,46344
I,B-MISC,46345
II,B-MISC,46346
LA,B-LOC,46347
BP,B-MISC,46348
LA,B-LOC,46349
AA,B-MISC,46350
AA,B-MISC,46351
Anne,B-MISC,46352
MAC,B-ORG,46353
AC,B-MISC,46354
AC,B-MISC,46355
Danish,B-MISC,46356
SL,B-MISC,46357
Can,B-MISC,46358
##di,I-MISC,46359
##da,I-MISC,46360
SL,B-ORG,46361
C,B-MISC,46362
SL,B-MISC,46363
MA,B-MISC,46364
C,B-ORG,46365
C,B-ORG,46366
SR,B-ORG,46367
D,B-ORG,46368
##TI,I-ORG,46369
D,B-ORG,46370
##TI,I-ORG,46371
SR,B-ORG,46372
D,B-ORG,46373
D,B-MISC,46374
P,B-MISC,46375
AA,B-MISC,46376
PM,B-ORG,46377
##TC,I-ORG,46378
An,B-ORG,46379
Services,I-ORG,46380
HIV,B-MISC,46381
Women,I-MISC,46382
Southern,B-LOC,46383
Zambia,I-LOC,46384
HIV,B-MISC,46385
AN,B-ORG,46386
##C,I-ORG,46387
CD,B-MISC,46388
CC,B-ORG,46389
Car,B-MISC,46390
##bo,I-MISC,46391
##p,I-MISC,46392
##lat,I-MISC,46393
CD,B-ORG,46394
##DP,I-ORG,46395
Weekend,B-MISC,46396
Warriors,I-MISC,46397
To,B-MISC,46398
Daily,I-MISC,46399
TD,B-MISC,46400
WHO,B-ORG,46401
Mel,B-MISC,46402
De,I-MISC,46403
##mand,I-MISC,46404
##s,I-MISC,46405
Resources,I-MISC,46406
S,B-MISC,46407
AR,I-MISC,46408
S,B-MISC,46409
S,B-MISC,46410
S,B-MISC,46411
S,B-MISC,46412
O,B-MISC,46413
S,B-MISC,46414
##az,I-MISC,46415
##ola,I-MISC,46416
Mo,I-MISC,46417
##lar,I-MISC,46418
Li,B-MISC,46419
##po,I-MISC,46420
##dox,I-MISC,46421
Do,B-MISC,46422
##xi,I-MISC,46423
##l,I-MISC,46424
##®,I-MISC,46425
Li,B-MISC,46426
##po,I-MISC,46427
##dox,I-MISC,46428
Do,B-MISC,46429
##xi,I-MISC,46430
##l,I-MISC,46431
##®,I-MISC,46432
A,B-MISC,46433
Line,I-MISC,46434
P,B-MISC,46435
V,I-MISC,46436
##ein,I-MISC,46437
Is,I-MISC,46438
Do,B-MISC,46439
##rman,I-MISC,46440
Con,I-MISC,46441
##duction,I-MISC,46442
Aden,B-MISC,46443
##os,I-MISC,46444
DC,B-LOC,46445
DC,B-LOC,46446
MR,B-MISC,46447
S,I-MISC,46448
##ros,I-MISC,46449
U,B-MISC,46450
MR,B-MISC,46451
UAE,B-LOC,46452
Mo,B-MISC,46453
St,I-MISC,46454
Development,B-MISC,46455
##al,I-MISC,46456
D,I-MISC,46457
##p,I-MISC,46458
##lasia,I-MISC,46459
of,I-MISC,46460
the,I-MISC,46461
Hip,I-MISC,46462
T,B-MISC,46463
DD,B-MISC,46464
AP,B-MISC,46465
O,B-ORG,46466
AS,B-MISC,46467
##C,I-MISC,46468
AS,B-MISC,46469
##C,I-MISC,46470
A,B-MISC,46471
CT,B-MISC,46472
MR,B-MISC,46473
A,B-MISC,46474
PA,B-ORG,46475
Da,B-PER,46476
##gi,I-PER,46477
##bat,I-PER,46478
E,I-PER,46479
MS,B-MISC,46480
CC,B-MISC,46481
AB,B-MISC,46482
MS,B-MISC,46483
Later,B-MISC,46484
Semi,I-MISC,46485
##ci,I-MISC,46486
##ular,I-MISC,46487
Canal,I-MISC,46488
I,B-MISC,46489
Sc,I-MISC,46490
##me,I-MISC,46491
AI,B-MISC,46492
SC,B-MISC,46493
AI,B-MISC,46494
3D,B-MISC,46495
2D,B-MISC,46496
3D,B-MISC,46497
CT,I-MISC,46498
G,B-MISC,46499
##LP,I-MISC,46500
G,B-MISC,46501
##LP,I-MISC,46502
PR,B-MISC,46503
##IS,I-MISC,46504
##MA,I-MISC,46505
Dutch,B-MISC,46506
##IS,I-MISC,46507
Ma,B-MISC,46508
##mm,I-MISC,46509
##ography,I-MISC,46510
Reports,I-MISC,46511
B,B-ORG,46512
##rea,I-LOC,46513
##st,I-ORG,46514
Cancer,I-MISC,46515
Risk,I-MISC,46516
Assessment,I-ORG,46517
Clinic,I-MISC,46518
Mississippi,B-LOC,46519
Carbon,B-MISC,46520
14,I-MISC,46521
C,B-MISC,46522
14,I-MISC,46523
C,B-MISC,46524
14,I-MISC,46525
P,B-ORG,46526
Sub,B-MISC,46527
Global,I-MISC,46528
Assessment,I-MISC,46529
S,B-ORG,46530
##GA,I-ORG,46531
I,B-LOC,46532
##CU,I-LOC,46533
S,B-ORG,46534
##GA,I-ORG,46535
Sweden,B-LOC,46536
AD,B-MISC,46537
B,B-MISC,46538
Cancer,I-MISC,46539
Operation,B-MISC,46540
RS,B-ORG,46541
##B,I-ORG,46542
##Y,I-ORG,46543
N,B-ORG,46544
##RT,I-ORG,46545
##N,I-ORG,46546
F,B-ORG,46547
##PS,I-ORG,46548
PP,B-ORG,46549
##P,I-ORG,46550
BS,B-MISC,46551
##HS,I-MISC,46552
MR,B-MISC,46553
G,B-MISC,46554
BC,B-MISC,46555
GP,B-MISC,46556
GP,B-MISC,46557
BC,B-MISC,46558
##C,I-MISC,46559
O,B-MISC,46560
O,B-MISC,46561
O,B-MISC,46562
O,B-MISC,46563
O,B-MISC,46564
AC,B-MISC,46565
##ring,I-ORG,46566
R,I-MISC,46567
##ota,I-MISC,46568
##tion,I-MISC,46569
IT,B-MISC,46570
AC,B-ORG,46571
ST,B-MISC,46572
ST,B-MISC,46573
Performance,I-MISC,46574
General,B-MISC,46575
##ized,I-MISC,46576
Joint,I-MISC,46577
G,B-MISC,46578
G,B-MISC,46579
G,B-MISC,46580
B,B-MISC,46581
G,B-MISC,46582
Be,B-PER,46583
Cameroon,B-LOC,46584
Cameroon,B-LOC,46585
E,B-ORG,46586
##SC,I-ORG,46587
##C,I-ORG,46588
E,B-ORG,46589
##SC,I-ORG,46590
##C,I-ORG,46591
DB,B-MISC,46592
S,B-MISC,46593
BP,B-ORG,46594
Pro,B-MISC,46595
##state,I-MISC,46596
Cancer,I-MISC,46597
Do,I-MISC,46598
D,B-MISC,46599
L,B-MISC,46600
D,B-MISC,46601
L,B-MISC,46602
Do,I-MISC,46603
Do,B-MISC,46604
F,B-MISC,46605
##TO,I-MISC,46606
F,B-MISC,46607
##TO,I-MISC,46608
F,B-MISC,46609
##TO,I-MISC,46610
Down,I-MISC,46611
as,I-MISC,46612
Sc,B-PER,46613
##ha,I-PER,46614
SF,B-MISC,46615
Is,B-MISC,46616
##che,I-MISC,46617
CT,B-MISC,46618
D,B-MISC,46619
##WI,I-MISC,46620
D,B-MISC,46621
##WI,I-MISC,46622
R,B-MISC,46623
##position,I-MISC,46624
S,I-MISC,46625
SM,B-MISC,46626
Greenland,B-LOC,46627
S,B-MISC,46628
Greenland,B-LOC,46629
T,B-MISC,46630
AR,B-MISC,46631
La,B-MISC,46632
##os,I-MISC,46633
AR,B-MISC,46634
C,B-MISC,46635
A,I-MISC,46636
S,B-MISC,46637
A,I-MISC,46638
AP,B-MISC,46639
S,B-MISC,46640
A,I-MISC,46641
AP,B-MISC,46642
I,B-MISC,46643
I,B-MISC,46644
H,B-MISC,46645
##SD,I-MISC,46646
##17,I-MISC,46647
STS,B-MISC,46648
IL,B-MISC,46649
##6,I-MISC,46650
Sc,B-PER,46651
##he,I-MISC,46652
DJ,B-MISC,46653
SK,B-MISC,46654
SS,B-MISC,46655
##ora,I-MISC,46656
##dio,I-MISC,46657
E,B-MISC,46658
##pha,I-MISC,46659
##ge,I-MISC,46660
##al,I-MISC,46661
Cancer,I-MISC,46662
##eu,I-MISC,46663
SA,B-ORG,46664
##L,I-ORG,46665
Se,B-PER,46666
Card,B-MISC,46667
##iac,I-MISC,46668
Surgery,I-MISC,46669
Se,B-PER,46670
German,B-MISC,46671
Punjabi,B-MISC,46672
Punjabi,B-MISC,46673
O,I-MISC,46674
Sa,I-MISC,46675
P,B-ORG,46676
Inter,B-ORG,46677
##tan,I-ORG,46678
P,B-ORG,46679
Inter,B-ORG,46680
##tan,I-MISC,46681
P,B-ORG,46682
##NA,I-ORG,46683
Inter,B-ORG,46684
##tan,I-ORG,46685
A,B-MISC,46686
Test,I-MISC,46687
##ients,I-MISC,46688
Ma,B-MISC,46689
##gnetic,I-MISC,46690
Re,I-MISC,46691
##son,I-MISC,46692
##ance,I-MISC,46693
I,I-MISC,46694
##maging,I-MISC,46695
MR,B-MISC,46696
MR,B-MISC,46697
MR,B-MISC,46698
##A,I-MISC,46699
CA,B-MISC,46700
BC,B-MISC,46701
St,B-MISC,46702
##aph,I-MISC,46703
##yl,I-MISC,46704
##oc,I-MISC,46705
##oc,I-MISC,46706
##cus,I-MISC,46707
In,B-MISC,46708
Care,I-MISC,46709
Medicine,I-MISC,46710
Ce,B-MISC,46711
S,B-MISC,46712
Titan,I-MISC,46713
Max,I-MISC,46714
Sin,I-MISC,46715
##us,I-MISC,46716
Sites,I-MISC,46717
I,B-MISC,46718
##m,I-MISC,46719
Foley,B-ORG,46720
##lad,I-MISC,46721
Foley,B-PER,46722
Foley,B-PER,46723
St,B-MISC,46724
##n,I-MISC,46725
Therapy,I-MISC,46726
Cause,I-MISC,46727
HIV,B-MISC,46728
HIV,B-MISC,46729
N,B-ORG,46730
N,B-ORG,46731
##SC,I-ORG,46732
AA,B-MISC,46733
##D,I-MISC,46734
American,B-ORG,46735
Alliance,I-ORG,46736
Health,B-ORG,46737
,,I-ORG,46738
Physical,I-ORG,46739
Education,I-ORG,46740
,,I-ORG,46741
Recreation,I-ORG,46742
and,I-ORG,46743
Dance,I-ORG,46744
N,B-MISC,46745
##T,I-MISC,46746
N,B-MISC,46747
##T,I-MISC,46748
CC,B-MISC,46749
CT,B-MISC,46750
Co,B-MISC,46751
to,I-MISC,46752
##tra,I-MISC,46753
##ves,I-MISC,46754
##ical,I-MISC,46755
BC,I-MISC,46756
##G,I-MISC,46757
Common,B-MISC,46758
Clinical,I-MISC,46759
Practice,I-MISC,46760
International,B-MISC,46761
Multi,I-MISC,46762
##centric,I-MISC,46763
Trials,I-MISC,46764
BC,B-MISC,46765
B,B-MISC,46766
OS,B-MISC,46767
IV,B-MISC,46768
OS,B-MISC,46769
B,B-MISC,46770
##rea,B-MISC,46771
Cancer,I-MISC,46772
BA,B-ORG,46773
##RC,I-ORG,46774
John,B-ORG,46775
Wiley,I-ORG,46776
&,I-ORG,46777
Sons,I-ORG,46778
,,I-ORG,46779
Ltd,I-ORG,46780
Parkinson,B-MISC,46781
PD,B-MISC,46782
MR,B-MISC,46783
PD,B-MISC,46784
Per,B-MISC,46785
##ih,I-MISC,46786
B,I-MISC,46787
St,I-MISC,46788
D,B-MISC,46789
D,B-MISC,46790
MR,B-MISC,46791
MR,B-ORG,46792
Stone,I-MISC,46793
U,B-ORG,46794
non,B-MISC,46795
U,B-ORG,46796
Ross,B-PER,46797
Wharton,B-MISC,46798
Je,I-MISC,46799
##lly,I-MISC,46800
AC,B-MISC,46801
AC,B-MISC,46802
AC,B-MISC,46803
AC,B-MISC,46804
CT,B-ORG,46805
K,B-MISC,46806
##D,I-MISC,46807
K,B-MISC,46808
##D,I-MISC,46809
D,B-MISC,46810
UK,B-ORG,46811
NHS,I-ORG,46812
UK,B-LOC,46813
UK,B-ORG,46814
NHS,B-ORG,46815
Health,B-ORG,46816
Research,I-ORG,46817
Authority,I-ORG,46818
UK,B-LOC,46819
Based,I-MISC,46820
Charity,B-ORG,46821
Air,I-ORG,46822
Medical,I-ORG,46823
Organizations,I-ORG,46824
C,B-MISC,46825
Blu,B-MISC,46826
T,I-MISC,46827
C,B-MISC,46828
CD,B-MISC,46829
CD,B-MISC,46830
C,B-MISC,46831
G,B-PER,46832
##lea,B-PER,46833
##son,B-PER,46834
G,B-PER,46835
##lea,B-PER,46836
G,B-PER,46837
##lea,B-PER,46838
##son,B-PER,46839
G,B-PER,46840
##lea,B-PER,46841
G,B-PER,46842
##lea,B-PER,46843
##son,B-PER,46844
G,B-PER,46845
##lea,B-PER,46846
G,B-PER,46847
##lea,B-PER,46848
G,B-PER,46849
##lea,B-PER,46850
G,B-PER,46851
##lea,B-PER,46852
Federal,B-ORG,46853
##ly,I-ORG,46854
Qualified,I-ORG,46855
Health,I-ORG,46856
Centers,I-ORG,46857
B,B-MISC,46858
Cancer,I-MISC,46859
F,B-ORG,46860
F,B-ORG,46861
F,B-ORG,46862
United,B-LOC,46863
States,I-LOC,46864
ET,B-MISC,46865
ET,B-ORG,46866
ET,B-MISC,46867
Ce,I-MISC,46868
Thor,B-MISC,46869
##aco,I-MISC,46870
##lum,I-MISC,46871
##bar,I-MISC,46872
Spin,I-MISC,46873
Mine,I-MISC,46874
G,B-MISC,46875
S,I-MISC,46876
Transfer,I-MISC,46877
##ases,I-MISC,46878
G,B-MISC,46879
##ST,I-MISC,46880
##T,I-MISC,46881
G,B-MISC,46882
##ST,B-MISC,46883
##T,I-MISC,46884
Asian,B-MISC,46885
Ma,I-MISC,46886
##ct,I-MISC,46887
of,I-MISC,46888
Ni,B-MISC,46889
##pp,I-MISC,46890
##le,I-MISC,46891
-,I-MISC,46892
Are,I-MISC,46893
##olar,I-MISC,46894
Complex,I-MISC,46895
N,B-MISC,46896
##AC,I-MISC,46897
SS,B-MISC,46898
C,B-MISC,46899
CT,B-MISC,46900
C,B-MISC,46901
##iac,I-MISC,46902
Surgery,I-MISC,46903
La,B-MISC,46904
La,B-MISC,46905
Parkinson,B-PER,46906
Parkinson,B-PER,46907
S,B-MISC,46908
CT,B-MISC,46909
CT,B-MISC,46910
DE,B-MISC,46911
CT,B-ORG,46912
DE,B-MISC,46913
Al,B-MISC,46914
##co,I-MISC,46915
##hol,I-MISC,46916
Out,I-MISC,46917
##let,I-MISC,46918
Chiang,B-LOC,46919
Mai,I-LOC,46920
Municipality,I-LOC,46921
Metropolitan,B-LOC,46922
Thailand,B-LOC,46923
Chiang,B-LOC,46924
Mai,I-LOC,46925
Thailand,B-LOC,46926
C,B-ORG,46927
##MM,I-ORG,46928
AP,B-ORG,46929
##A,I-ORG,46930
D,B-MISC,46931
D,B-MISC,46932
PM,B-MISC,46933
##ara,I-MISC,46934
##no,I-MISC,46935
PM,B-MISC,46936
##SA,I-MISC,46937
PM,B-MISC,46938
Alpha,B-MISC,46939
1,I-MISC,46940
Anti,B-MISC,46941
##chy,I-MISC,46942
##mot,I-MISC,46943
##ry,I-MISC,46944
##ps,I-MISC,46945
##in,I-MISC,46946
Gene,I-MISC,46947
Pol,I-MISC,46948
##ym,I-MISC,46949
##eb,I-MISC,46950
##ral,I-MISC,46951
He,I-MISC,46952
##r,I-MISC,46953
Chinese,B-MISC,46954
ACT,B-MISC,46955
IT,B-MISC,46956
IT,B-MISC,46957
US,B-MISC,46958
Dental,I-MISC,46959
School,I-MISC,46960
Max,I-ORG,46961
##illo,I-MISC,46962
##fa,I-MISC,46963
##cial,I-ORG,46964
US,B-MISC,46965
O,B-ORG,46966
##MS,I-ORG,46967
S,B-MISC,46968
J,B-ORG,46969
##ME,I-ORG,46970
A,B-MISC,46971
##ort,I-MISC,46972
##ic,I-MISC,46973
St,I-MISC,46974
##ent,I-MISC,46975
Graf,I-MISC,46976
SR,B-ORG,46977
I,B-MISC,46978
##R,I-MISC,46979
Abbot,B-ORG,46980
Architect,I-MISC,46981
Abbott,B-ORG,46982
Architect,I-MISC,46983
L,B-MISC,46984
##C,I-MISC,46985
MS,B-MISC,46986
MS,B-MISC,46987
AM,B-MISC,46988
T,B-MISC,46989
BS,B-MISC,46990
DS,B-ORG,46991
##A,I-ORG,46992
CE,B-ORG,46993
MR,B-ORG,46994
MR,B-ORG,46995
DS,B-ORG,46996
##A,I-ORG,46997
Canada,B-LOC,46998
Canada,B-LOC,46999
Canada,B-LOC,47000
Canada,B-LOC,47001
##ary,I-MISC,47002
B,I-MISC,47003
##rea,I-MISC,47004
Cancer,I-MISC,47005
Gene,I-MISC,47006
Services,I-MISC,47007
Clinical,I-MISC,47008
Practice,I-MISC,47009
Florida,B-LOC,47010
St,I-MISC,47011
He,I-MISC,47012
Rat,B-MISC,47013
P,B-MISC,47014
E,B-MISC,47015
Israeli,B-MISC,47016
Ba,I-ORG,47017
India,B-LOC,47018
Kenya,B-LOC,47019
Bel,B-LOC,47020
##gau,I-LOC,47021
##m,I-LOC,47022
H,B-MISC,47023
SC,B-ORG,47024
SC,B-MISC,47025
Internet,B-MISC,47026
EC,B-ORG,47027
##P,I-ORG,47028
SC,B-ORG,47029
##L,I-ORG,47030
SC,B-ORG,47031
Health,I-MISC,47032
Service,I-MISC,47033
PT,B-MISC,47034
Danish,B-MISC,47035
PT,B-MISC,47036
##SD,I-MISC,47037
Military,B-ORG,47038
Psychological,I-ORG,47039
Division,I-ORG,47040
E,B-MISC,47041
##SD,I-MISC,47042
E,B-MISC,47043
##SD,I-MISC,47044
MR,B-MISC,47045
MR,B-MISC,47046
MR,B-MISC,47047
MR,B-MISC,47048
##I,I-MISC,47049
MR,B-MISC,47050
Athena,B-ORG,47051
Scientific,I-ORG,47052
Women,I-ORG,47053
',I-ORG,47054
s,I-ORG,47055
Academic,I-ORG,47056
Network,I-ORG,47057
Research,B-MISC,47058
and,I-ORG,47059
Family,I-MISC,47060
Life,I-MISC,47061
Scotch,B-MISC,47062
##bon,I-MISC,47063
##d,I-MISC,47064
Universal,I-MISC,47065
Ad,I-MISC,47066
La,B-MISC,47067
Col,I-MISC,47068
F,B-MISC,47069
P,B-MISC,47070
Process,I-MISC,47071
RA,B-MISC,47072
Clear,B-MISC,47073
C,B-MISC,47074
L,B-ORG,47075
##Q,I-ORG,47076
##AS,I-ORG,47077
L,B-ORG,47078
##Q,I-ORG,47079
##AS,I-ORG,47080
Di,B-MISC,47081
E,B-MISC,47082
##M,I-MISC,47083
Use,I-MISC,47084
##ful,I-MISC,47085
Use,I-MISC,47086
V,I-MISC,47087
##TE,I-MISC,47088
V,B-MISC,47089
England,B-LOC,47090
BC,B-MISC,47091
##VI,I-MISC,47092
Do,I-MISC,47093
As,I-MISC,47094
He,I-MISC,47095
